"filename", "language", "Docker", "YAML", "Ignore", "pip requirements", "Markdown", "Properties", "Shell Script", "JavaScript", "PostCSS", "HTML", "C", "CMake", "Python", "C++", "Ini", "Assembly", "PowerShell", "JSON", "comment", "blank", "total"
"d:\dptui\mm (1)\SDF\openhitls\crypto\sm9\src\sm9_pairing.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 14, 15, 61
"d:\dptui\mm (1)\SDF\openhitls\crypto\sm9\src\sm9_sign.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 17, 36, 151
"d:\dptui\mm (1)\SDF\openhitls\crypto\util\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 8, 53
"d:\dptui\mm (1)\SDF\openhitls\crypto\util\crypt_util_ctrl.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 16, 10, 129
"d:\dptui\mm (1)\SDF\openhitls\crypto\util\crypt_util_md.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 14, 4, 52
"d:\dptui\mm (1)\SDF\openhitls\crypto\util\crypt_util_mgf.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 16, 8, 95
"d:\dptui\mm (1)\SDF\openhitls\crypto\util\crypt_util_pkey.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 23, 10, 184
"d:\dptui\mm (1)\SDF\openhitls\crypto\util\crypt_util_rand.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 14, 11, 83
"d:\dptui\mm (1)\SDF\openhitls\crypto\util\crypt_utils.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 15, 11, 123
"d:\dptui\mm (1)\SDF\openhitls\docs\en\1_Release Notes.md", "Markdown", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 94
"d:\dptui\mm (1)\SDF\openhitls\docs\en\2_Key Features.md", "Markdown", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 74
"d:\dptui\mm (1)\SDF\openhitls\docs\en\3_Quick Start.md", "Markdown", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 35
"d:\dptui\mm (1)\SDF\openhitls\docs\en\4_User Guide\1_Build and Installation Guide.md", "Markdown", 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 215
"d:\dptui\mm (1)\SDF\openhitls\docs\en\4_User Guide\2_Test Guide.md", "Markdown", 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 288
"d:\dptui\mm (1)\SDF\openhitls\docs\en\4_User Guide\3_Upgrade Guide.md", "Markdown", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"d:\dptui\mm (1)\SDF\openhitls\docs\en\4_User Guide\4_Configuration guide.md", "Markdown", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 113
"d:\dptui\mm (1)\SDF\openhitls\docs\en\4_User Guide\5_Command Line Guide.md", "Markdown", 0, 0, 0, 0, 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 357
"d:\dptui\mm (1)\SDF\openhitls\docs\en\5_Developer Guide\1_Encryption and Integrity Protection Application Development Guide.md", "Markdown", 0, 0, 0, 0, 660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 774
"d:\dptui\mm (1)\SDF\openhitls\docs\en\5_Developer Guide\2_Secure Communication Application Development Guide.md", "Markdown", 0, 0, 0, 0, 617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 762
"d:\dptui\mm (1)\SDF\openhitls\docs\en\5_Developer Guide\3_API Reference.md", "Markdown", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\dptui\mm (1)\SDF\openhitls\docs\en\5_Developer Guide\4_provider Development Guide.md", "Markdown", 0, 0, 0, 0, 427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 512
"d:\dptui\mm (1)\SDF\openhitls\docs\en\5_Developer Guide\5_TLS_Certificate_Interfaces.md", "Markdown", 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 429
"d:\dptui\mm (1)\SDF\openhitls\docs\en\5_Developer Guide\6_CMake Build System Developer Configuration Guide.md", "Markdown", 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 234
"d:\dptui\mm (1)\SDF\openhitls\docs\en\6_Appendix\1_Terms.md", "Markdown", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53
"d:\dptui\mm (1)\SDF\openhitls\docs\en\7_Operations Guide\1_Label and Issue Management.md", "Markdown", 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 239
"d:\dptui\mm (1)\SDF\openhitls\docs\index\index.md", "Markdown", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\1_发行声明.md", "Markdown", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 94
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\2_关键特性.md", "Markdown", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 74
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\3_快速入门.md", "Markdown", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\4_使用指南\1_构建及安装指导.md", "Markdown", 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 212
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\4_使用指南\2_测试指南.md", "Markdown", 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 277
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\4_使用指南\3_版本升级指导.md", "Markdown", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\4_使用指南\4_配置指南.md", "Markdown", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 113
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\4_使用指南\5_命令行指南.md", "Markdown", 0, 0, 0, 0, 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 357
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\5_开发指南\1_加密完保应用开发指南.md", "Markdown", 0, 0, 0, 0, 658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 777
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\5_开发指南\2_安全通信应用开发指南.md", "Markdown", 0, 0, 0, 0, 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 762
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\5_开发指南\3_API参考.md", "Markdown", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\5_开发指南\4_provider开发指南.md", "Markdown", 0, 0, 0, 0, 424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 506
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\5_开发指南\5_TLS证书接口参考.md", "Markdown", 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 430
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\5_开发指南\6_CMake构建系统开发配置指南.md", "Markdown", 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 224
"d:\dptui\mm (1)\SDF\openhitls\docs\zh\6_附录\1_术语列表.md", "Markdown", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53
"d:\dptui\mm (1)\SDF\openhitls\include\auth\auth_errno.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 42, 14, 133
"d:\dptui\mm (1)\SDF\openhitls\include\auth\auth_otp.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 134, 21, 209
"d:\dptui\mm (1)\SDF\openhitls\include\auth\auth_pake.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 112, 21, 195
"d:\dptui\mm (1)\SDF\openhitls\include\auth\auth_params.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 25, 10, 73
"d:\dptui\mm (1)\SDF\openhitls\include\auth\auth_privpass_token.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 339, 39, 481
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_asn1.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 116, 26, 225
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_base64.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 127, 21, 179
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_err.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 286, 34, 367
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_errno.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 39, 25, 251
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_init.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 38, 8, 58
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_list.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 431, 61, 582
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_log.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 97, 20, 145
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_obj.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 669, 0, 0, 0, 0, 81, 61, 811
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_params.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 146, 23, 218
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_sal.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275, 0, 0, 0, 0, 1631, 162, 2068
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_types.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 19, 9, 50
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_ui.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 280, 27, 368
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_uio.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 453, 72, 695
"d:\dptui\mm (1)\SDF\openhitls\include\bsl\bsl_version.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 31, 11, 60
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_algid.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 344, 0, 0, 0, 0, 65, 27, 436
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_cipher.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 227, 23, 281
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_cmvp.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 68, 14, 109
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_codecs.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 289, 28, 365
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_entropy.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 134, 17, 177
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_hpke.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 224, 30, 324
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_implprovider.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 59, 47, 351
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_init.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 36, 10, 66
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_kdf.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 99, 18, 142
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_mac.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 194, 22, 245
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_md.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 243, 29, 308
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_pkey.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 606, 64, 798
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_provider.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 174, 20, 224
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_eal_rand.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 330, 34, 409
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_errno.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 538, 0, 0, 0, 0, 110, 57, 705
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_params_key.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 24, 36, 277
"d:\dptui\mm (1)\SDF\openhitls\include\crypto\crypt_types.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 482, 0, 0, 0, 0, 413, 102, 997
"d:\dptui\mm (1)\SDF\openhitls\include\pki\hitls_pki_cert.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 246, 24, 304
"d:\dptui\mm (1)\SDF\openhitls\include\pki\hitls_pki_cms.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 154, 19, 200
"d:\dptui\mm (1)\SDF\openhitls\include\pki\hitls_pki_crl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 190, 21, 239
"d:\dptui\mm (1)\SDF\openhitls\include\pki\hitls_pki_csr.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 122, 17, 162
"d:\dptui\mm (1)\SDF\openhitls\include\pki\hitls_pki_errno.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 33, 17, 280
"d:\dptui\mm (1)\SDF\openhitls\include\pki\hitls_pki_params.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 23, 9, 54
"d:\dptui\mm (1)\SDF\openhitls\include\pki\hitls_pki_pkcs12.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 183, 21, 235
"d:\dptui\mm (1)\SDF\openhitls\include\pki\hitls_pki_types.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 350, 0, 0, 0, 0, 168, 70, 588
"d:\dptui\mm (1)\SDF\openhitls\include\pki\hitls_pki_utils.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 136, 21, 183
"d:\dptui\mm (1)\SDF\openhitls\include\pki\hitls_pki_x509.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 210, 22, 269
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 1584, 163, 1920
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_alpn.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 98, 14, 135
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_cert.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 1246, 133, 1564
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_cert_init.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 33, 7, 52
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_cert_type.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 96, 27, 256
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_config.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 0, 0, 0, 0, 1374, 148, 1771
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_cookie.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 57, 13, 89
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_crypt_init.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 27, 6, 43
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_crypt_type.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 101, 27, 294
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_custom_extensions.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 131, 25, 195
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_debug.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 110, 20, 168
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_error.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 0, 0, 96, 37, 461
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_psk.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 160, 22, 217
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_security.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 180, 26, 276
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_session.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 608, 67, 757
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_sni.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 116, 19, 163
"d:\dptui\mm (1)\SDF\openhitls\include\tls\hitls_type.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 85, 24, 184
"d:\dptui\mm (1)\SDF\openhitls\pki\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 16, 97
"d:\dptui\mm (1)\SDF\openhitls\pki\cms\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 7, 46
"d:\dptui\mm (1)\SDF\openhitls\pki\cms\include\hitls_cms_local.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 109, 37, 244
"d:\dptui\mm (1)\SDF\openhitls\pki\cms\src\hitls_cms_common.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 305, 0, 0, 0, 0, 0, 0, 0, 39, 21, 365
"d:\dptui\mm (1)\SDF\openhitls\pki\cms\src\hitls_cms_pqc.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 33, 15, 129
"d:\dptui\mm (1)\SDF\openhitls\pki\cms\src\hitls_cms_signdata.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2277, 0, 0, 0, 0, 0, 0, 0, 174, 180, 2631
"d:\dptui\mm (1)\SDF\openhitls\pki\cms\src\hitls_cms_util.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 23, 26, 323
"d:\dptui\mm (1)\SDF\openhitls\pki\cms\src\hitls_cms_util.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 31, 10, 58
"d:\dptui\mm (1)\SDF\openhitls\pki\pkcs12\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 7, 36
"d:\dptui\mm (1)\SDF\openhitls\pki\pkcs12\include\hitls_pkcs12_local.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 70, 31, 202
"d:\dptui\mm (1)\SDF\openhitls\pki\pkcs12\src\hitls_pkcs12_bags.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 14, 11, 195
"d:\dptui\mm (1)\SDF\openhitls\pki\pkcs12\src\hitls_pkcs12_common.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1843, 0, 0, 0, 0, 0, 0, 0, 74, 117, 2034
"d:\dptui\mm (1)\SDF\openhitls\pki\pkcs12\src\hitls_pkcs12_util.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 620, 0, 0, 0, 0, 0, 0, 0, 24, 47, 691
"d:\dptui\mm (1)\SDF\openhitls\pki\print\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 7, 40
"d:\dptui\mm (1)\SDF\openhitls\pki\print\include\hitls_print_local.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 14, 10, 44
"d:\dptui\mm (1)\SDF\openhitls\pki\print\src\hitls_pki_print.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1064, 0, 0, 0, 0, 0, 0, 0, 49, 96, 1209
"d:\dptui\mm (1)\SDF\openhitls\pki\x509_cert\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 7, 37
"d:\dptui\mm (1)\SDF\openhitls\pki\x509_cert\include\hitls_cert_local.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 14, 17, 89
"d:\dptui\mm (1)\SDF\openhitls\pki\x509_cert\src\hitls_x509_cert.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1101, 0, 0, 0, 0, 0, 0, 0, 67, 105, 1273
"d:\dptui\mm (1)\SDF\openhitls\pki\x509_common\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 7, 49
"d:\dptui\mm (1)\SDF\openhitls\pki\x509_common\include\hitls_x509_local.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 0, 0, 0, 0, 29, 103, 359
"d:\dptui\mm (1)\SDF\openhitls\pki\x509_common\src\hitls_x509_attrs.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 358, 0, 0, 0, 0, 0, 0, 0, 34, 41, 433
"d:\dptui\mm (1)\SDF\openhitls\pki\x509_common\src\hitls_x509_common.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1244, 0, 0, 0, 0, 0, 0, 0, 52, 80, 1376
